					郑州商品交易所期货持仓排名表(2020-03-13)

品种：苹果AP              日期： 2020-03-13
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
5     |浙商期货    |5,572       |-2,236    |东海期货    |3,045     |-28       |国泰君安  |2,597     |-243      
6     |华泰期货    |5,153       |-1,225    |方正中期    |2,442     |-443      |长安期货  |2,413     |-170      
7     |方正中期    |3,560       |65        |弘业期货    |2,195     |19        |海通期货  |2,396     |-78       
8     |徽商期货    |3,276       |-3,403    |兴业期货    |1,918     |-42       |西南期货  |2,247     |-100      
9     |华安期货    |3,172       |-1,404    |银河期货    |1,892     |-277      |兴证期货  |2,213     |156       
10    |华西期货    |3,035       |-843      |国投安信期货|1,881     |-20       |华泰期货  |2,089     |-172      
11    |东吴期货    |2,947       |-2,641    |五矿经易期货|1,871     |2         |五矿经易期货|1,997     |467       
12    |一德期货    |2,745       |-703      |东证期货    |1,826     |85        |永安期货  |1,959     |-101      
13    |国泰君安    |2,634       |-334      |国信期货    |1,720     |-12       |英大期货  |1,917     |-5        
14    |银河期货    |2,154       |-1,460    |中财期货    |1,663     |-902      |方正中期  |1,773     |-49       
15    |南华期货    |2,117       |-193      |宏源期货    |1,628     |-200      |中金期货  |1,617     |0         
16    |上海中期    |2,087       |600       |国富期货    |1,514     |-310      |上海中期  |1,604     |-54       
17    |中财期货    |2,032       |-874      |浙商期货    |1,466     |125       |东吴期货  |1,548     |242       
18    |金瑞期货    |2,001       |180       |中电投先融  |1,327     |13        |宏源期货  |1,447     |-152      
19    |兴证期货    |1,875       |-672      |信达期货    |1,305     |-18       |宁证期货  |1,441     |-219      
20    |国富期货    |1,857       |-928      |国都期货    |1,305     |4         |东证期货  |1,422     |142       
合计|                |92944       |-32409    |                |50147     |-2333     |              |53764     |-2491     

合约：SM009              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |中信期货    |2,445       |1,163     |中信期货    |7,500     |-74       |中信期货  |9,954     |-409      
2     |新湖期货    |2,225       |-271      |道通期货    |2,000     |0         |一德期货  |2,767     |899       
3     |东吴期货    |1,806       |-568      |兴证期货    |1,805     |-3        |银河期货  |2,109     |-109      
4     |光大期货    |1,030       |412       |弘业期货    |1,556     |0         |兴证期货  |1,800     |0         
5     |一德期货    |1,010       |549       |上海中期    |1,338     |337       |中电投先融|1,427     |0         
6     |国富期货    |645         |235       |华安期货    |1,232     |38        |浙商期货  |1,197     |107       
7     |金瑞期货    |626         |14        |银河期货    |1,103     |-47       |国信期货  |1,053     |-13       
8     |宁证期货    |595         |285       |国投安信期货|1,026     |11        |永安期货  |992       |-162      
9     |华闻期货    |578         |-220      |宁证期货    |782       |443       |方正中期  |915       |9         
10    |浙商期货    |492         |-1,044    |金瑞期货    |677       |-32       |东海期货  |850       |0         
11    |东证期货    |466         |-405      |国泰君安    |606       |-91       |国泰君安  |651       |0         
12    |五矿经易期货|464         |24        |鲁证期货    |579       |0         |中财期货  |634       |-20       
13    |上海中期    |451         |242       |一德期货    |551       |-1        |东吴期货  |520       |5         
14    |弘业期货    |424         |-787      |东吴期货    |536       |-71       |五矿经易期货|502       |30        
15    |华安期货    |410         |-543      |华泰期货    |426       |7         |和融期货  |404       |20        
16    |鲁证期货    |393         |-189      |中原期货    |413       |0         |中原期货  |396       |-8        
17    |国金期货    |349         |10        |招金期货    |411       |84        |新湖期货  |291       |33        
18    |华西期货    |302         |301       |光大期货    |403       |270       |弘业期货  |265       |114       
19    |徽商期货    |296         |89        |永安期货    |386       |-24       |金石期货  |255       |0         
20    |银河期货    |294         |29        |徽商期货    |341       |-20       |海通期货  |253       |4         
合计|                |15301       |-674      |                |23671     |827       |              |27235     |500       

合约：SR005              日期： 2020-03-13
名次  |会员简称        |成交量（手）|增减量    |会员简称        |持买仓量  |增减量    |会员简称        |持卖仓量  |增减量
1     |海通期货    |149,660     |29,547    |中粮期货    |20,689    |1,900     |中粮期货  |30,517    |-1,893    
2     |华泰期货    |73,102      |13,167    |华泰期货    |16,729    |-555      |东证期货  |12,384    |2,588     
3     |光大期货    |49,080      |12,246    |中信期货    |8,754     |-1,262    |五矿经易期货|10,257    |2,652     
4     |东证期货    |37,868      |10,910    |永安期货    |7,990     |417       |华泰期货  |8,568     |643       
5     |中信期货    |36,781      |12,492    |国泰君安    |7,344     |181       |创元期货  |7,781     |7         
6     |海证期货    |29,557      |4,113     |华信期货    |7,030     |-148      |中州期货  |4,174     |31        
7     |华闻期货    |24,325      |4,164     |东证期货    |6,937     |-90       |广发期货  |4,030     |-692      
8     |国泰君安    |21,169      |10,057    |渤海期货    |5,633     |-106      |金瑞期货  |4,013     |-933      
9     |广发期货    |20,291      |947       |海通期货    |5,586     |-400      |鲁证期货  |3,831     |-130      
10    |东吴期货    |17,011      |4,537     |东兴期货    |5,067     |1,198     |海通期货  |3,766     |26        
11    |华安期货    |16,972      |-4,532    |宏源期货    |4,331     |-549      |东方财富  |3,636     |-563      
