					郑州商品交易所期货持仓排名表(2020-03-12)

品种：苹果AP              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
品种：硅铁SF              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |8,119       |2,878     |国投安信期货  |15,929    |-120      |中信期货      |8,367     |-383      
2     |新湖期货      |7,609       |4,208     |中信期货      |10,428    |161       |摩根大通      |6,111     |0         
3     |中信期货      |5,462       |2,138     |南华期货      |6,470     |71        |一德期货      |4,156     |555       
4     |光大期货      |3,529       |2,146     |弘业期货      |6,245     |459       |华泰期货      |3,002     |-91       
5     |徽商期货      |2,465       |1,074     |永安期货      |2,966     |71        |国投安信期货  |2,951     |-244      
6     |国富期货      |2,458       |1,890     |华信期货      |2,789     |-1        |浙商期货      |2,791     |659       
7     |浙商期货      |2,394       |1,558     |浙商期货      |2,381     |445       |海通期货      |2,643     |-195      
8     |国投安信期货  |2,166       |758       |上海大陆      |2,335     |215       |永安期货      |2,504     |556       
9     |上海大陆      |2,102       |523       |中原期货      |2,151     |-127      |东证期货      |2,216     |28        
10    |华泰期货      |2,059       |1,141     |海通期货      |1,869     |-900      |国富期货      |2,062     |-347      
11    |银河期货      |1,848       |875       |银河期货      |1,823     |-39       |兴证期货      |2,037     |-395      
12    |弘业期货      |1,717       |547       |中辉期货      |1,580     |224       |国泰君安      |1,946     |15        
13    |永安期货      |1,689       |979       |方正中期      |1,390     |495       |国联期货      |1,759     |-12       
14    |海通期货      |1,503       |-1,378    |兴业期货      |1,342     |162       |宏源期货      |1,619     |234       
15    |方正中期      |1,349       |1,068     |东吴期货      |1,249     |137       |东吴期货      |1,457     |114       
16    |广州期货      |1,263       |982       |兴证期货      |1,198     |147       |银河期货      |1,422     |39        
17    |兴证期货      |1,214       |622       |东兴期货      |806       |0         |金瑞期货      |1,339     |57        
18    |安粮期货      |1,179       |619       |广州期货      |776       |257       |中原期货      |1,249     |11        
19    |金瑞期货      |1,154       |304       |国泰君安      |726       |-100      |弘业期货      |1,237     |-50       
20    |东吴期货      |1,123       |20        |中财期货      |681       |-46       |中金期货      |1,202     |11        
合计  |              |52402       |22952     |                |65134     |1511      |              |52070     |562       

品种：锰硅SM              日期： 2020-03-12
名次  |会员简称      |成交量（手）|增减量    |会员简称      |持买仓量  |增减量    |会员简称      |持卖仓量  |增减量
1     |东证期货      |29,172      |13,609    |中信期货      |15,228    |-3,114    |中信期货      |23,163    |1,917     
2     |中信期货      |17,163      |7,542     |国泰君安      |6,162     |1,078     |摩根大通      |5,754     |288       
3     |新湖期货      |14,636      |4,600     |一德期货      |4,925     |-1,511    |弘业期货      |4,034     |565       
4     |浙商期货      |9,348       |4,564     |永安期货      |4,432     |1,302     |兴证期货      |3,857     |-148      
5     |东吴期货      |7,970       |3,973     |弘业期货      |3,735     |-2,079    |国泰君安      |3,491     |-284      
6     |光大期货      |7,391       |2,610     |银河期货      |3,322     |219       |永安期货      |3,416     |1,528     
7     |徽商期货      |6,886       |3,849     |东海期货      |3,193     |-214      |一德期货      |3,245     |924       
8     |华泰期货      |6,765       |2,064     |国投安信期货  |3,047     |-207      |国投安信期货  |2,920     |277       
9     |申银万国      |5,780       |4,414     |方正中期      |2,995     |388       |银河期货      |2,776     |-388      
10    |永安期货      |5,738       |3,353     |中财期货      |2,700     |2,037     |方正中期      |2,730     |650       
11    |华安期货      |5,529       |3,083     |兴证期货      |2,576     |25        |海通期货      |2,726     |-962      
12    |弘业期货      |3,934       |1,140     |上海中期      |2,396     |88        |长安期货      |2,597     |342       
13    |一德期货      |3,909       |2,330     |华安期货      |2,253     |558       |华泰期货      |2,409     |-268      
14    |华西期货      |3,879       |1,693     |鲁证期货      |2,147     |685       |西南期货      |2,376     |78        
15    |银河期货      |3,879       |2,821     |五矿经易期货  |2,120     |1,120     |国信期货      |2,063     |-211      
